id,masv,hoten,cc,dk1,dk2,dt,diem_trung_binh,ghi_chu
4323,SV04323,Sinh viên 4323,7.6,8.8,3.6,9.7,8.44,Giỏi
4324,SV04324,Sinh viên 4324,5.8,3.9,8.4,9.9,8.37,Giỏi
4325,SV04325,Sinh viên 4325,6.9,9.1,7.2,5.9,6.67,Khá
4326,SV04326,Sinh viên 4326,6.8,9.5,5.9,7.7,7.61,Khá
4327,SV04327,Sinh viên 4327,9.0,3.4,9.1,7.9,7.52,Khá
4328,SV04328,Sinh viên 4328,9.7,4.3,3.5,7.3,6.52,Khá
4329,SV04329,Sinh viên 4329,9.0,5.6,3.6,5.5,5.58,Trung bình
4330,SV04330,Sinh viên 4330,9.8,3.0,5.6,4.8,5.15,Trung bình
4331,SV04331,Sinh viên 4331,8.6,5.7,8.7,6.7,7.04,Khá
4332,SV04332,Sinh viên 4332,7.1,6.0,9.8,9.1,8.54,Giỏi
4333,SV04333,Sinh viên 4333,5.8,4.2,5.5,2.0,3.23,Yếu
4334,SV04334,Sinh viên 4334,9.9,4.4,4.9,3.6,4.54,Yếu
4335,SV04335,Sinh viên 4335,10.0,3.3,5.4,5.1,5.36,Trung bình
4336,SV04336,Sinh viên 4336,5.5,6.8,4.9,2.4,3.74,Yếu
4337,SV04337,Sinh viên 4337,8.7,9.1,8.1,9.4,9.09,Giỏi
4338,SV04338,Sinh viên 4338,7.0,3.4,6.1,3.4,4.17,Yếu
4339,SV04339,Sinh viên 4339,6.0,6.0,4.3,7.2,6.47,Trung bình
4340,SV04340,Sinh viên 4340,8.0,4.4,4.7,6.6,6.12,Trung bình
4341,SV04341,Sinh viên 4341,8.8,5.5,7.8,6.0,6.47,Trung bình
4342,SV04342,Sinh viên 4342,8.4,8.0,8.9,2.9,5.12,Trung bình
4343,SV04343,Sinh viên 4343,6.1,3.3,8.4,6.9,6.5,Khá
4344,SV04344,Sinh viên 4344,8.5,9.3,9.3,7.0,7.84,Khá
4345,SV04345,Sinh viên 4345,9.1,3.9,6.7,3.2,4.42,Yếu
4346,SV04346,Sinh viên 4346,7.1,3.1,9.0,4.0,4.92,Yếu
4347,SV04347,Sinh viên 4347,5.8,6.4,4.3,5.0,5.18,Trung bình
4348,SV04348,Sinh viên 4348,8.5,8.9,7.5,9.5,9.01,Giỏi
4349,SV04349,Sinh viên 4349,7.1,4.5,3.2,7.1,6.12,Trung bình
4350,SV04350,Sinh viên 4350,7.9,5.8,4.2,7.0,6.49,Trung bình
4351,SV04351,Sinh viên 4351,7.3,7.0,9.3,8.7,8.39,Giỏi
4352,SV04352,Sinh viên 4352,9.5,5.9,3.3,4.6,5.09,Trung bình
4353,SV04353,Sinh viên 4353,5.8,8.1,9.4,4.3,5.79,Trung bình
4354,SV04354,Sinh viên 4354,8.8,6.8,8.4,7.7,7.78,Khá
4355,SV04355,Sinh viên 4355,9.9,9.9,3.1,2.8,4.62,Yếu
4356,SV04356,Sinh viên 4356,8.7,7.9,3.4,9.5,8.27,Giỏi
4357,SV04357,Sinh viên 4357,9.1,7.2,7.0,7.6,7.6,Khá
4358,SV04358,Sinh viên 4358,7.5,4.2,5.4,9.9,8.13,Giỏi
4359,SV04359,Sinh viên 4359,6.8,3.1,7.7,5.4,5.54,Trung bình
4360,SV04360,Sinh viên 4360,8.8,4.5,6.3,2.5,4.0,Yếu
4361,SV04361,Sinh viên 4361,8.0,6.7,9.3,7.2,7.52,Khá
4362,SV04362,Sinh viên 4362,6.0,7.7,6.3,2.1,3.96,Yếu
4363,SV04363,Sinh viên 4363,6.2,8.7,5.8,7.5,7.29,Khá
4364,SV04364,Sinh viên 4364,8.3,9.3,6.2,4.0,5.55,Trung bình
4365,SV04365,Sinh viên 4365,6.1,9.8,9.2,5.9,7.0,Khá
4366,SV04366,Sinh viên 4366,6.5,9.8,7.2,8.2,8.12,Giỏi
4367,SV04367,Sinh viên 4367,8.7,4.1,5.2,4.2,4.79,Yếu
4368,SV04368,Sinh viên 4368,7.7,3.2,5.2,9.2,7.55,Khá
4369,SV04369,Sinh viên 4369,5.0,6.1,6.8,9.3,8.02,Giỏi
4370,SV04370,Sinh viên 4370,8.8,4.3,4.5,7.4,6.64,Khá
4371,SV04371,Sinh viên 4371,6.8,6.0,8.1,3.4,4.83,Yếu
4372,SV04372,Sinh viên 4372,7.7,4.9,8.8,6.1,6.48,Trung bình
4373,SV04373,Sinh viên 4373,7.1,6.9,6.0,6.4,6.48,Trung bình
4374,SV04374,Sinh viên 4374,9.2,8.5,7.9,5.5,6.68,Khá
4375,SV04375,Sinh viên 4375,9.9,6.1,9.8,5.6,6.73,Khá
4376,SV04376,Sinh viên 4376,8.6,8.0,3.4,7.1,6.83,Khá
4377,SV04377,Sinh viên 4377,5.4,5.2,8.6,5.2,5.73,Trung bình
4378,SV04378,Sinh viên 4378,8.6,7.4,9.0,4.2,5.84,Trung bình
4379,SV04379,Sinh viên 4379,8.8,9.5,9.2,6.1,7.34,Khá
4380,SV04380,Sinh viên 4380,6.9,6.2,8.7,9.3,8.5,Giỏi
4381,SV04381,Sinh viên 4381,6.2,8.9,5.0,3.9,5.04,Trung bình
4382,SV04382,Sinh viên 4382,6.8,9.9,5.1,2.6,4.49,Yếu
4383,SV04383,Sinh viên 4383,6.2,9.9,8.0,10.0,9.3,Giỏi
4384,SV04384,Sinh viên 4384,6.0,3.2,6.6,5.8,5.55,Trung bình
4385,SV04385,Sinh viên 4385,8.9,4.8,8.0,9.7,8.63,Giỏi
4386,SV04386,Sinh viên 4386,6.4,6.7,8.4,7.7,7.53,Khá
4387,SV04387,Sinh viên 4387,8.9,5.0,3.5,9.8,8.04,Giỏi
4388,SV04388,Sinh viên 4388,7.5,5.2,3.5,5.2,5.17,Trung bình
4389,SV04389,Sinh viên 4389,8.4,3.5,7.0,9.7,8.23,Giỏi
4390,SV04390,Sinh viên 4390,7.6,3.2,7.1,4.5,5.0,Trung bình
4391,SV04391,Sinh viên 4391,7.3,6.7,8.9,3.7,5.29,Trung bình
4392,SV04392,Sinh viên 4392,6.7,7.4,9.8,8.3,8.23,Giỏi
4393,SV04393,Sinh viên 4393,8.3,6.7,5.0,7.2,6.91,Khá
4394,SV04394,Sinh viên 4394,9.4,3.4,6.7,4.2,4.97,Yếu
4395,SV04395,Sinh viên 4395,7.0,8.4,7.1,3.5,5.12,Trung bình
4396,SV04396,Sinh viên 4396,5.2,6.8,4.9,9.9,8.21,Giỏi
4397,SV04397,Sinh viên 4397,9.8,3.7,9.8,3.3,4.98,Yếu
4398,SV04398,Sinh viên 4398,9.7,9.9,5.3,7.5,7.75,Khá
4399,SV04399,Sinh viên 4399,7.1,4.8,7.9,4.5,5.31,Trung bình
4400,SV04400,Sinh viên 4400,6.9,9.2,9.4,4.4,6.12,Trung bình
4401,SV04401,Sinh viên 4401,5.7,5.0,8.9,6.6,6.62,Khá
4402,SV04402,Sinh viên 4402,5.2,8.2,7.3,8.3,7.83,Khá
4403,SV04403,Sinh viên 4403,8.6,3.4,9.3,6.8,6.85,Khá
4404,SV04404,Sinh viên 4404,8.6,6.8,3.8,6.0,6.05,Trung bình
4405,SV04405,Sinh viên 4405,5.3,9.2,4.9,7.3,7.02,Khá
4406,SV04406,Sinh viên 4406,5.8,7.0,5.1,2.4,3.83,Yếu
4407,SV04407,Sinh viên 4407,7.4,3.7,9.9,4.9,5.72,Trung bình
4408,SV04408,Sinh viên 4408,8.5,8.3,8.2,4.8,6.21,Trung bình
4409,SV04409,Sinh viên 4409,8.3,7.1,8.8,7.5,7.71,Khá
4410,SV04410,Sinh viên 4410,9.7,3.7,6.8,4.7,5.37,Trung bình
4411,SV04411,Sinh viên 4411,8.8,10.0,3.6,7.6,7.48,Khá
4412,SV04412,Sinh viên 4412,7.1,3.2,5.2,2.7,3.59,Yếu
4413,SV04413,Sinh viên 4413,8.0,4.5,5.8,3.7,4.57,Yếu
4414,SV04414,Sinh viên 4414,7.4,8.8,4.8,7.2,7.1,Khá
4415,SV04415,Sinh viên 4415,9.7,4.9,6.8,3.8,5.0,Trung bình
4416,SV04416,Sinh viên 4416,9.2,6.4,9.1,8.2,8.16,Giỏi
4417,SV04417,Sinh viên 4417,7.1,5.2,5.8,5.0,5.36,Trung bình
4418,SV04418,Sinh viên 4418,5.9,8.8,7.2,9.1,8.45,Giỏi
4419,SV04419,Sinh viên 4419,7.6,7.4,3.5,6.2,6.12,Trung bình
4420,SV04420,Sinh viên 4420,9.3,5.7,8.5,8.1,7.92,Khá
4421,SV04421,Sinh viên 4421,5.8,6.0,6.7,5.1,5.54,Trung bình
4422,SV04422,Sinh viên 4422,6.3,4.5,8.7,6.8,6.69,Khá
4423,SV04423,Sinh viên 4423,6.7,3.5,5.1,3.5,4.06,Yếu
4424,SV04424,Sinh viên 4424,6.6,6.8,3.8,2.4,3.69,Yếu
4425,SV04425,Sinh viên 4425,6.8,6.9,5.8,3.7,4.8,Yếu
4426,SV04426,Sinh viên 4426,8.0,7.9,6.1,3.6,5.06,Trung bình
4427,SV04427,Sinh viên 4427,6.8,3.8,3.6,9.7,7.61,Khá
4428,SV04428,Sinh viên 4428,7.9,3.4,4.4,9.8,7.84,Khá
4429,SV04429,Sinh viên 4429,5.4,6.9,3.3,7.2,6.39,Trung bình
4430,SV04430,Sinh viên 4430,5.2,8.5,6.6,5.2,5.9,Trung bình
4431,SV04431,Sinh viên 4431,9.8,3.7,7.8,7.3,7.08,Khá
4432,SV04432,Sinh viên 4432,7.9,4.2,5.0,4.7,4.99,Yếu
4433,SV04433,Sinh viên 4433,8.2,6.5,5.5,9.0,8.02,Giỏi
4434,SV04434,Sinh viên 4434,9.9,8.0,6.5,2.7,4.79,Yếu
4435,SV04435,Sinh viên 4435,9.7,7.4,5.2,2.5,4.36,Yếu
4436,SV04436,Sinh viên 4436,9.6,3.7,6.1,9.3,8.01,Giỏi
4437,SV04437,Sinh viên 4437,5.4,6.7,7.4,10.0,8.66,Giỏi
4438,SV04438,Sinh viên 4438,9.4,9.3,9.8,5.7,7.22,Khá
4439,SV04439,Sinh viên 4439,7.8,7.1,9.0,6.0,6.79,Khá
4440,SV04440,Sinh viên 4440,5.6,7.4,5.7,6.3,6.3,Trung bình
4441,SV04441,Sinh viên 4441,5.3,4.6,7.3,5.4,5.55,Trung bình
4442,SV04442,Sinh viên 4442,6.6,9.6,7.2,7.9,7.92,Khá
4443,SV04443,Sinh viên 4443,8.1,8.7,4.6,2.8,4.48,Yếu
4444,SV04444,Sinh viên 4444,6.0,9.0,3.5,2.7,4.1,Yếu
4445,SV04445,Sinh viên 4445,6.8,8.1,8.1,5.5,6.41,Trung bình
4446,SV04446,Sinh viên 4446,6.3,6.1,5.7,6.7,6.42,Trung bình
4447,SV04447,Sinh viên 4447,9.3,7.4,6.6,3.7,5.25,Trung bình
4448,SV04448,Sinh viên 4448,9.0,9.0,9.5,5.5,6.97,Khá
4449,SV04449,Sinh viên 4449,9.2,3.1,9.2,7.9,7.5,Khá
4450,SV04450,Sinh viên 4450,9.0,8.8,9.7,7.3,8.05,Giỏi
4451,SV04451,Sinh viên 4451,9.8,8.5,3.7,4.9,5.75,Trung bình
4452,SV04452,Sinh viên 4452,7.7,5.5,4.0,8.6,7.35,Khá
4453,SV04453,Sinh viên 4453,9.8,4.1,8.7,7.4,7.34,Khá
4454,SV04454,Sinh viên 4454,8.0,8.3,4.1,3.9,5.0,Trung bình
4455,SV04455,Sinh viên 4455,9.9,7.1,4.6,5.4,5.99,Trung bình
4456,SV04456,Sinh viên 4456,9.9,8.2,5.2,5.5,6.3,Trung bình
4457,SV04457,Sinh viên 4457,6.4,3.7,7.7,5.8,5.83,Trung bình
4458,SV04458,Sinh viên 4458,8.5,3.1,9.1,3.7,4.9,Yếu
4459,SV04459,Sinh viên 4459,7.1,4.7,5.2,6.9,6.33,Trung bình
4460,SV04460,Sinh viên 4460,8.7,4.0,7.6,6.2,6.33,Trung bình
4461,SV04461,Sinh viên 4461,5.8,8.6,8.1,6.6,7.04,Khá
4462,SV04462,Sinh viên 4462,8.2,9.5,3.8,6.6,6.77,Khá
4463,SV04463,Sinh viên 4463,6.2,7.1,5.6,9.3,8.11,Giỏi
4464,SV04464,Sinh viên 4464,8.7,9.1,3.0,5.1,5.74,Trung bình
4465,SV04465,Sinh viên 4465,5.3,8.1,4.5,2.9,4.16,Yếu
4466,SV04466,Sinh viên 4466,7.3,4.0,6.7,2.6,3.9,Yếu
4467,SV04467,Sinh viên 4467,7.2,8.9,3.7,6.5,6.51,Khá
4468,SV04468,Sinh viên 4468,9.8,7.5,8.4,9.6,9.12,Giỏi
4469,SV04469,Sinh viên 4469,6.7,7.5,9.6,3.3,5.21,Trung bình
4470,SV04470,Sinh viên 4470,8.8,9.8,5.0,9.3,8.68,Giỏi
4471,SV04471,Sinh viên 4471,6.2,6.5,9.0,9.0,8.34,Giỏi
4472,SV04472,Sinh viên 4472,8.5,8.4,3.6,3.7,4.87,Yếu
4473,SV04473,Sinh viên 4473,7.4,9.4,7.4,4.9,6.2,Trung bình
4474,SV04474,Sinh viên 4474,10.0,5.1,6.4,2.4,4.16,Yếu
4475,SV04475,Sinh viên 4475,7.1,4.7,9.8,3.0,4.68,Yếu
4476,SV04476,Sinh viên 4476,9.0,9.4,6.4,3.7,5.49,Trung bình
4477,SV04477,Sinh viên 4477,5.1,4.0,6.0,9.9,7.95,Khá
4478,SV04478,Sinh viên 4478,9.8,5.7,3.4,7.9,7.09,Khá
4479,SV04479,Sinh viên 4479,5.2,9.2,3.7,4.3,5.03,Trung bình
4480,SV04480,Sinh viên 4480,8.6,3.6,4.0,4.3,4.58,Yếu
4481,SV04481,Sinh viên 4481,8.5,8.8,4.4,6.6,6.79,Khá
4482,SV04482,Sinh viên 4482,7.9,6.2,6.5,9.1,8.15,Giỏi
4483,SV04483,Sinh viên 4483,8.0,9.6,6.1,4.7,5.97,Trung bình
4484,SV04484,Sinh viên 4484,7.0,7.4,8.9,6.7,7.16,Khá
4485,SV04485,Sinh viên 4485,7.6,6.6,3.7,9.8,8.19,Giỏi
4486,SV04486,Sinh viên 4486,8.2,6.8,3.9,6.0,6.02,Trung bình
4487,SV04487,Sinh viên 4487,5.3,7.1,9.8,9.7,8.88,Giỏi
4488,SV04488,Sinh viên 4488,8.5,7.6,9.5,4.9,6.36,Trung bình
4489,SV04489,Sinh viên 4489,5.5,4.4,8.5,8.0,7.29,Khá
4490,SV04490,Sinh viên 4490,8.3,7.2,9.4,2.9,5.06,Trung bình
4491,SV04491,Sinh viên 4491,8.4,3.8,9.8,5.9,6.42,Trung bình
4492,SV04492,Sinh viên 4492,9.7,6.0,8.4,4.7,5.95,Trung bình
4493,SV04493,Sinh viên 4493,9.8,4.5,9.9,6.6,7.1,Khá
4494,SV04494,Sinh viên 4494,7.6,7.1,9.3,3.4,5.26,Trung bình
4495,SV04495,Sinh viên 4495,7.5,8.1,6.1,4.0,5.28,Trung bình
4496,SV04496,Sinh viên 4496,5.4,5.1,6.9,3.7,4.56,Yếu
4497,SV04497,Sinh viên 4497,8.9,9.8,8.3,5.2,6.73,Khá
4498,SV04498,Sinh viên 4498,6.8,7.0,5.2,7.1,6.77,Khá
4499,SV04499,Sinh viên 4499,9.6,6.3,8.2,4.5,5.83,Trung bình
4500,SV04500,Sinh viên 4500,7.6,4.2,4.3,5.6,5.39,Trung bình
4501,SV04501,Sinh viên 4501,8.6,8.9,4.6,4.0,5.29,Trung bình
4502,SV04502,Sinh viên 4502,6.7,5.5,10.0,9.2,8.51,Giỏi
4503,SV04503,Sinh viên 4503,7.4,5.1,4.6,3.8,4.47,Yếu
4504,SV04504,Sinh viên 4504,5.8,7.0,8.2,8.9,8.2,Giỏi
4505,SV04505,Sinh viên 4505,7.8,7.9,4.3,5.6,5.97,Trung bình
4506,SV04506,Sinh viên 4506,7.3,9.4,3.6,2.4,4.12,Yếu
4507,SV04507,Sinh viên 4507,9.6,7.5,7.6,9.4,8.86,Giỏi
4508,SV04508,Sinh viên 4508,9.9,8.9,4.8,4.2,5.56,Trung bình
4509,SV04509,Sinh viên 4509,6.3,9.8,5.4,3.4,4.95,Yếu
4510,SV04510,Sinh viên 4510,6.3,8.5,4.1,4.6,5.28,Trung bình
4511,SV04511,Sinh viên 4511,7.8,6.9,5.8,3.7,4.9,Yếu
4512,SV04512,Sinh viên 4512,9.4,8.5,7.9,3.0,5.2,Trung bình
4513,SV04513,Sinh viên 4513,7.5,4.5,6.8,8.5,7.54,Khá
4514,SV04514,Sinh viên 4514,5.2,5.3,4.5,8.5,7.09,Khá
4515,SV04515,Sinh viên 4515,6.7,5.9,5.4,3.7,4.59,Yếu
4516,SV04516,Sinh viên 4516,6.1,9.3,4.5,2.1,3.94,Yếu
4517,SV04517,Sinh viên 4517,6.9,8.1,5.5,4.0,5.13,Trung bình
4518,SV04518,Sinh viên 4518,6.6,4.0,8.1,8.2,7.39,Khá
4519,SV04519,Sinh viên 4519,8.7,5.7,5.3,4.4,5.16,Trung bình
4520,SV04520,Sinh viên 4520,7.4,5.5,6.5,7.9,7.28,Khá
4521,SV04521,Sinh viên 4521,5.7,4.0,3.4,3.4,3.72,Yếu
4522,SV04522,Sinh viên 4522,6.5,5.8,8.4,8.8,8.06,Giỏi
4523,SV04523,Sinh viên 4523,9.4,9.2,6.6,5.4,6.55,Khá
4524,SV04524,Sinh viên 4524,7.8,3.0,9.8,6.5,6.6,Khá
4525,SV04525,Sinh viên 4525,7.4,9.3,6.3,9.2,8.6,Giỏi
4526,SV04526,Sinh viên 4526,8.2,3.7,7.7,6.8,6.61,Khá
4527,SV04527,Sinh viên 4527,6.5,3.0,8.3,2.5,3.85,Yếu
4528,SV04528,Sinh viên 4528,8.0,7.9,9.0,2.2,4.66,Yếu
4529,SV04529,Sinh viên 4529,6.1,6.9,4.0,5.9,5.79,Trung bình
4530,SV04530,Sinh viên 4530,9.1,4.8,6.4,3.4,4.63,Yếu
4531,SV04531,Sinh viên 4531,9.0,4.1,3.7,2.5,3.57,Yếu
4532,SV04532,Sinh viên 4532,8.6,4.1,4.8,6.9,6.33,Trung bình
4533,SV04533,Sinh viên 4533,9.7,6.2,9.3,2.3,4.67,Yếu
4534,SV04534,Sinh viên 4534,8.3,7.2,6.5,3.2,4.8,Yếu
4535,SV04535,Sinh viên 4535,7.1,9.2,7.1,5.5,6.45,Trung bình
4536,SV04536,Sinh viên 4536,7.4,7.5,8.5,7.8,7.82,Khá
4537,SV04537,Sinh viên 4537,5.2,7.3,9.8,6.0,6.68,Khá
4538,SV04538,Sinh viên 4538,7.8,6.3,6.6,8.4,7.75,Khá
4539,SV04539,Sinh viên 4539,7.0,9.4,4.7,6.2,6.54,Khá
4540,SV04540,Sinh viên 4540,6.8,8.8,8.5,4.1,5.73,Trung bình
4541,SV04541,Sinh viên 4541,5.2,4.8,4.4,5.0,4.9,Yếu
4542,SV04542,Sinh viên 4542,9.2,5.8,4.7,7.6,7.05,Khá
4543,SV04543,Sinh viên 4543,6.2,9.3,3.8,3.2,4.5,Yếu
4544,SV04544,Sinh viên 4544,9.0,9.3,4.4,7.3,7.33,Khá
4545,SV04545,Sinh viên 4545,8.3,6.1,4.7,4.5,5.15,Trung bình
4546,SV04546,Sinh viên 4546,7.1,8.1,3.4,2.9,4.17,Yếu
4547,SV04547,Sinh viên 4547,5.8,8.7,6.0,5.0,5.79,Trung bình
4548,SV04548,Sinh viên 4548,9.6,5.4,9.6,2.9,4.95,Yếu
4549,SV04549,Sinh viên 4549,6.9,8.7,5.9,3.7,5.1,Trung bình
4550,SV04550,Sinh viên 4550,6.3,4.5,3.4,3.5,3.92,Yếu
4551,SV04551,Sinh viên 4551,9.4,6.5,7.5,2.1,4.3,Yếu
4552,SV04552,Sinh viên 4552,9.0,6.0,3.8,9.4,8.01,Giỏi
4553,SV04553,Sinh viên 4553,8.8,7.1,3.7,8.5,7.6,Khá
4554,SV04554,Sinh viên 4554,7.0,6.1,7.6,4.8,5.63,Trung bình
4555,SV04555,Sinh viên 4555,5.5,6.0,9.9,8.2,7.85,Khá
4556,SV04556,Sinh viên 4556,9.6,7.0,6.2,7.6,7.5,Khá
4557,SV04557,Sinh viên 4557,7.1,6.8,6.0,7.9,7.37,Khá
4558,SV04558,Sinh viên 4558,7.7,7.8,8.3,8.0,7.98,Khá
4559,SV04559,Sinh viên 4559,9.5,8.5,4.2,8.7,8.07,Giỏi
4560,SV04560,Sinh viên 4560,6.8,7.7,3.1,6.3,6.08,Trung bình
4561,SV04561,Sinh viên 4561,5.9,5.3,9.3,9.5,8.48,Giỏi
4562,SV04562,Sinh viên 4562,5.5,5.9,5.8,3.3,4.28,Yếu
4563,SV04563,Sinh viên 4563,8.9,4.2,6.5,9.1,7.96,Khá
4564,SV04564,Sinh viên 4564,6.9,7.2,4.5,3.5,4.54,Yếu
4565,SV04565,Sinh viên 4565,8.3,6.3,7.6,8.4,7.96,Khá
4566,SV04566,Sinh viên 4566,7.3,9.7,6.4,4.0,5.54,Trung bình
4567,SV04567,Sinh viên 4567,8.3,6.9,7.1,3.3,4.91,Yếu
4568,SV04568,Sinh viên 4568,8.1,5.4,9.3,6.7,7.04,Khá
4569,SV04569,Sinh viên 4569,7.3,9.4,4.8,8.2,7.78,Khá
4570,SV04570,Sinh viên 4570,8.7,6.3,3.1,6.3,6.06,Trung bình
4571,SV04571,Sinh viên 4571,5.0,7.4,10.0,9.0,8.51,Giỏi
4572,SV04572,Sinh viên 4572,7.8,3.4,9.6,9.8,8.61,Giỏi
4573,SV04573,Sinh viên 4573,7.0,3.6,4.7,4.5,4.64,Yếu
4574,SV04574,Sinh viên 4574,7.4,8.0,4.5,7.6,7.17,Khá
4575,SV04575,Sinh viên 4575,5.8,4.8,6.5,3.8,4.55,Yếu
4576,SV04576,Sinh viên 4576,7.4,7.4,8.3,4.4,5.74,Trung bình
4577,SV04577,Sinh viên 4577,7.8,3.2,6.1,5.0,5.17,Trung bình
4578,SV04578,Sinh viên 4578,5.3,8.8,4.2,9.6,8.24,Giỏi
4579,SV04579,Sinh viên 4579,5.5,9.0,7.7,5.0,6.05,Trung bình
4580,SV04580,Sinh viên 4580,6.1,4.5,6.0,6.5,6.08,Trung bình
4581,SV04581,Sinh viên 4581,8.4,8.6,3.5,2.7,4.28,Yếu
4582,SV04582,Sinh viên 4582,5.9,6.8,6.1,4.2,5.04,Trung bình
4583,SV04583,Sinh viên 4583,8.0,7.4,5.5,9.7,8.55,Giỏi
4584,SV04584,Sinh viên 4584,7.2,9.9,5.0,4.3,5.54,Trung bình
4585,SV04585,Sinh viên 4585,8.8,7.4,3.4,7.2,6.82,Khá
4586,SV04586,Sinh viên 4586,6.2,7.1,8.6,5.2,6.1,Trung bình
4587,SV04587,Sinh viên 4587,6.0,5.3,8.4,3.5,4.75,Yếu
4588,SV04588,Sinh viên 4588,7.7,9.1,7.6,3.3,5.25,Trung bình
4589,SV04589,Sinh viên 4589,10.0,5.6,4.9,6.0,6.17,Trung bình
4590,SV04590,Sinh viên 4590,7.2,7.6,5.0,6.4,6.45,Trung bình
4591,SV04591,Sinh viên 4591,8.8,6.1,6.6,6.9,6.92,Khá
4592,SV04592,Sinh viên 4592,9.8,8.7,8.4,8.7,8.77,Giỏi
4593,SV04593,Sinh viên 4593,9.9,4.4,7.8,4.0,5.22,Trung bình
4594,SV04594,Sinh viên 4594,5.3,6.0,4.8,6.0,5.75,Trung bình
4595,SV04595,Sinh viên 4595,7.2,5.7,8.2,2.7,4.42,Yếu
4596,SV04596,Sinh viên 4596,7.8,7.8,3.3,8.6,7.6,Khá
4597,SV04597,Sinh viên 4597,9.8,8.7,4.7,3.7,5.21,Trung bình
4598,SV04598,Sinh viên 4598,9.2,6.5,9.0,3.1,5.1,Trung bình
4599,SV04599,Sinh viên 4599,7.7,3.2,9.8,2.7,4.34,Yếu
4600,SV04600,Sinh viên 4600,7.0,7.1,7.7,5.0,5.92,Trung bình
4601,SV04601,Sinh viên 4601,5.4,3.3,8.6,4.4,4.96,Yếu
4602,SV04602,Sinh viên 4602,9.0,8.3,3.6,4.6,5.45,Trung bình
4603,SV04603,Sinh viên 4603,8.7,8.9,9.4,8.1,8.47,Giỏi
4604,SV04604,Sinh viên 4604,6.0,9.1,9.7,8.6,8.58,Giỏi
4605,SV04605,Sinh viên 4605,9.9,3.6,5.2,8.1,7.17,Khá
4606,SV04606,Sinh viên 4606,9.3,9.4,9.7,5.5,7.1,Khá
4607,SV04607,Sinh viên 4607,6.0,5.9,5.2,4.4,4.91,Yếu
4608,SV04608,Sinh viên 4608,5.7,9.1,6.1,7.3,7.23,Khá
4609,SV04609,Sinh viên 4609,9.6,4.8,7.2,8.6,7.92,Khá
4610,SV04610,Sinh viên 4610,9.0,3.1,7.8,9.9,8.48,Giỏi
4611,SV04611,Sinh viên 4611,9.2,6.5,9.0,4.3,5.82,Trung bình
4612,SV04612,Sinh viên 4612,8.4,8.8,6.5,2.3,4.51,Yếu
4613,SV04613,Sinh viên 4613,6.8,3.4,3.9,3.2,3.69,Yếu
4614,SV04614,Sinh viên 4614,5.2,3.8,4.6,2.7,3.4,Yếu
4615,SV04615,Sinh viên 4615,5.1,6.7,6.5,8.6,7.65,Khá
4616,SV04616,Sinh viên 4616,5.6,6.9,9.3,6.4,6.83,Khá
4617,SV04617,Sinh viên 4617,5.5,7.8,7.9,4.3,5.48,Trung bình
4618,SV04618,Sinh viên 4618,7.9,4.2,7.0,9.8,8.35,Giỏi
4619,SV04619,Sinh viên 4619,7.5,8.0,9.2,6.6,7.29,Khá
4620,SV04620,Sinh viên 4620,5.3,3.2,8.9,8.9,7.69,Khá
4621,SV04621,Sinh viên 4621,7.9,7.5,5.0,7.7,7.29,Khá
4622,SV04622,Sinh viên 4622,9.1,8.0,7.4,7.2,7.54,Khá
4623,SV04623,Sinh viên 4623,8.5,6.4,4.1,9.9,8.37,Giỏi
4624,SV04624,Sinh viên 4624,8.7,6.9,5.6,9.8,8.62,Giỏi
4625,SV04625,Sinh viên 4625,9.1,4.4,9.8,5.2,6.16,Trung bình
4626,SV04626,Sinh viên 4626,9.9,8.1,5.8,4.9,6.01,Trung bình
4627,SV04627,Sinh viên 4627,6.4,4.9,9.7,5.5,6.13,Trung bình
4628,SV04628,Sinh viên 4628,8.2,3.7,7.5,3.6,4.66,Yếu
4629,SV04629,Sinh viên 4629,5.4,8.8,9.6,4.8,6.18,Trung bình
4630,SV04630,Sinh viên 4630,5.6,5.8,9.1,4.1,5.25,Trung bình
4631,SV04631,Sinh viên 4631,5.9,6.2,4.6,8.7,7.43,Khá
4632,SV04632,Sinh viên 4632,9.5,9.6,8.4,7.1,7.91,Khá
4633,SV04633,Sinh viên 4633,7.5,4.6,9.8,2.2,4.23,Yếu
4634,SV04634,Sinh viên 4634,9.6,8.7,3.6,5.6,6.16,Trung bình
4635,SV04635,Sinh viên 4635,8.3,8.6,7.7,8.4,8.31,Giỏi
4636,SV04636,Sinh viên 4636,6.3,5.8,4.2,9.5,7.83,Khá
4637,SV04637,Sinh viên 4637,6.5,4.9,3.2,7.6,6.42,Trung bình
4638,SV04638,Sinh viên 4638,5.9,3.2,8.9,2.2,3.73,Yếu
4639,SV04639,Sinh viên 4639,8.0,9.2,5.7,4.4,5.68,Trung bình
4640,SV04640,Sinh viên 4640,6.0,8.5,8.3,4.7,5.94,Trung bình
4641,SV04641,Sinh viên 4641,5.8,7.9,3.4,2.6,3.83,Yếu
4642,SV04642,Sinh viên 4642,7.6,4.7,9.1,4.6,5.59,Trung bình
4643,SV04643,Sinh viên 4643,9.2,5.3,3.2,6.0,5.79,Trung bình
4644,SV04644,Sinh viên 4644,10.0,7.5,6.8,2.1,4.41,Yếu
4645,SV04645,Sinh viên 4645,9.2,3.6,3.1,2.6,3.48,Yếu
